1.22493399e-01 8.33333330e-03 
  1.22493400e-01 2.50000000e-02 
  1.22493400e-01 4.16666667e-02 
  1.22595431e-01 8.33333330e-03 
  1.22595431e-01 2.50000000e-02 
  1.22595432e-01 4.16666667e-02 
  1.22697463e-01 8.33333330e-03 
  1.22697463e-01 2.50000000e-02 
  1.22697463e-01 4.16666667e-02 
  1.22799494e-01 8.33333330e-03 
  1.22799494e-01 2.50000000e-02 
  1.22799494e-01 4.16666667e-02 
  1.22901526e-01 8.33333330e-03 
  1.22901526e-01 2.50000000e-02 
  1.22901526e-01 4.16666667e-02 
  1.23003558e-01 8.33333330e-03 
  1.23003558e-01 2.50000000e-02 
  1.23003558e-01 4.16666667e-02 
  1.23105590e-01 8.33333330e-03 
  1.23105590e-01 2.50000000e-02 
  1.23105591e-01 4.16666667e-02 
  1.23207623e-01 8.33333330e-03 
  1.23207623e-01 2.50000000e-02 
  1.23207623e-01 4.16666667e-02 
  1.23309657e-01 8.33333330e-03 
  1.23309657e-01 2.50000000e-02 
  1.23309657e-01 4.16666667e-02 
  1.23411690e-01 8.33333330e-03 
  1.23411690e-01 2.50000000e-02 
  1.23411691e-01 4.16666667e-02 
  1.23513724e-01 8.33333330e-03 
  1.23513724e-01 2.50000000e-02 
  1.23513724e-01 4.16666667e-02 
  1.23615758e-01 8.33333330e-03 
  1.23615758e-01 2.50000000e-02 
  1.23615758e-01 4.16666667e-02 
  1.23717792e-01 8.33333330e-03 
  1.23717792e-01 2.50000000e-02 
  1.23717792e-01 4.16666667e-02 
  1.23819827e-01 8.33333330e-03 
  1.23819827e-01 2.50000000e-02 
  1.23819827e-01 4.16666667e-02 
  1.23921861e-01 8.33333330e-03 
  1.23921861e-01 2.50000000e-02 
  1.23921861e-01 4.16666667e-02 
  1.24023897e-01 8.33333330e-03 
  1.24023898e-01 2.50000000e-02 
  1.24023898e-01 4.16666667e-02 
  1.24125933e-01 8.33333330e-03 
  1.24125933e-01 2.50000000e-02 
  1.24125933e-01 4.16666667e-02 
  1.24227969e-01 8.33333330e-03 
  1.24227969e-01 2.50000000e-02 
  1.24227969e-01 4.16666667e-02 
  1.24330005e-01 8.33333330e-03 
  1.24330005e-01 2.50000000e-02 
  1.24330005e-01 4.16666667e-02 
  1.24432041e-01 8.33333330e-03 
  1.24432041e-01 2.50000000e-02 
  1.24432041e-01 4.16666667e-02 
  1.24534078e-01 8.33333330e-03 
  1.24534078e-01 2.50000000e-02 
  1.24534078e-01 4.16666667e-02 
  1.24636114e-01 8.33333330e-03 
  1.24636114e-01 2.50000000e-02 
  1.24636114e-01 4.16666667e-02 
  1.24738152e-01 8.33333330e-03 
  1.24738152e-01 2.50000000e-02 
  1.24738152e-01 4.16666667e-02 
  1.24840190e-01 8.33333330e-03 
  1.24840190e-01 2.50000000e-02 
  1.24840190e-01 4.16666667e-02 
  1.24942228e-01 8.33333330e-03 
  1.24942228e-01 2.50000000e-02 
  1.24942228e-01 4.16666667e-02 
  1.25044266e-01 8.33333330e-03 
  1.25044266e-01 2.50000000e-02 
  1.25044266e-01 4.16666667e-02 
  1.25146304e-01 8.33333330e-03 
  1.25146304e-01 2.50000000e-02 
  1.25146304e-01 4.16666667e-02 
  1.25248343e-01 8.33333330e-03 
  1.25248343e-01 2.50000000e-02 
  1.25248343e-01 4.16666667e-02 
  1.25350382e-01 8.33333330e-03 
  1.25350382e-01 2.50000000e-02 
  1.25350382e-01 4.16666667e-02 
  1.25452421e-01 8.33333330e-03 
  1.25452421e-01 2.50000000e-02 
  1.25452421e-01 4.16666667e-02 
  1.25554461e-01 8.33333330e-03 
  1.25554461e-01 2.50000000e-02 
  1.25554461e-01 4.16666667e-02 
  1.25656501e-01 8.33333330e-03 
  1.25656501e-01 2.50000000e-02 
  1.25656501e-01 4.16666667e-02 
  1.25758542e-01 8.33333330e-03 
  1.25758542e-01 2.50000000e-02 
  1.25758542e-01 4.16666667e-02 
  1.25860583e-01 8.33333330e-03 
  1.25860583e-01 2.50000000e-02 
  1.25860583e-01 4.16666667e-02 
  1.25962623e-01 8.33333330e-03 
  1.25962623e-01 2.50000000e-02 
  1.25962623e-01 4.16666667e-02 
  1.26064665e-01 8.33333330e-03 
  1.26064665e-01 2.50000000e-02 
  1.26064665e-01 4.16666667e-02 
  1.26166706e-01 8.33333330e-03 
  1.26166706e-01 2.50000000e-02 
  1.26166706e-01 4.16666667e-02 
  1.26268748e-01 8.33333330e-03 
  1.26268748e-01 2.50000000e-02 
  1.26268748e-01 4.16666667e-02 
  1.26370790e-01 8.33333330e-03 
  1.26370790e-01 2.50000000e-02 
  1.26370790e-01 4.16666667e-02 
  1.26472832e-01 8.33333330e-03 
  1.26472832e-01 2.50000000e-02 
  1.26472832e-01 4.16666667e-02 
  1.26574875e-01 8.33333330e-03 
  1.26574875e-01 2.50000000e-02 
  1.26574875e-01 4.16666667e-02 
  1.26676917e-01 8.33333330e-03 
  1.26676918e-01 2.50000000e-02 
  1.26676918e-01 4.16666667e-02 
  1.26778962e-01 8.33333330e-03 
  1.26778962e-01 2.50000000e-02 
  1.26778961e-01 4.16666667e-02 
  1.26881005e-01 8.33333330e-03 
  1.26881005e-01 2.50000000e-02 
  1.26881005e-01 4.16666667e-02 
  1.26983049e-01 8.33333330e-03 
  1.26983049e-01 2.50000000e-02 
  1.26983049e-01 4.16666667e-02 
  1.27085093e-01 8.33333330e-03 
  1.27085093e-01 2.50000000e-02 
  1.27085093e-01 4.16666667e-02 
  1.27187137e-01 8.33333330e-03 
  1.27187138e-01 2.50000000e-02 
  1.27187138e-01 4.16666667e-02 
  1.27289182e-01 8.33333330e-03 
  1.27289182e-01 2.50000000e-02 
  1.27289182e-01 4.16666667e-02 
  1.27391227e-01 8.33333330e-03 
  1.27391227e-01 2.50000000e-02 
  1.27391227e-01 4.16666667e-02 
  1.27493272e-01 8.33333330e-03 
  1.27493273e-01 2.50000000e-02 
  1.27493273e-01 4.16666667e-02 
  
