1.22464014e-01  8.33333330e-03  1.70068027e-06  1.86112214e-06  
1.22464016e-01  2.50000000e-02  1.70068027e-06  1.86112214e-06  
1.22464016e-01  4.16666667e-02  1.70068027e-06  1.86112210e-06  
1.22566087e-01  8.33333330e-03  1.70068027e-06  1.86265548e-06  
1.22566088e-01  2.50000000e-02  1.70068027e-06  1.86265546e-06  
1.22566090e-01  4.16666667e-02  1.70068027e-06  1.86265546e-06  
1.22668160e-01  8.33333330e-03  1.70068027e-06  1.86412821e-06  
1.22668160e-01  2.50000000e-02  1.70068027e-06  1.86412818e-06  
1.22668160e-01  4.16666667e-02  1.70068027e-06  1.86412814e-06  
1.22770229e-01  8.33333330e-03  1.70068027e-06  1.86553997e-06  
1.22770229e-01  2.50000000e-02  1.70068027e-06  1.86553995e-06  
1.22770230e-01  4.16666667e-02  1.70068027e-06  1.86553993e-06  
1.22872297e-01  8.33333330e-03  1.70068027e-06  1.86689055e-06  
1.22872298e-01  2.50000000e-02  1.70068027e-06  1.86689054e-06  
1.22872298e-01  4.16666667e-02  1.70068027e-06  1.86689051e-06  
1.22974365e-01  8.33333330e-03  1.70068027e-06  1.86817967e-06  
1.22974365e-01  2.50000000e-02  1.70068027e-06  1.86817965e-06  
1.22974365e-01  4.16666667e-02  1.70068027e-06  1.86817963e-06  
1.23076430e-01  8.33333330e-03  1.70068027e-06  1.86940705e-06  
1.23076430e-01  2.50000000e-02  1.70068027e-06  1.86940703e-06  
1.23076431e-01  4.16666667e-02  1.70068027e-06  1.86940702e-06  
1.23178494e-01  8.33333330e-03  1.70068027e-06  1.87057246e-06  
1.23178494e-01  2.50000000e-02  1.70068027e-06  1.87057245e-06  
1.23178494e-01  4.16666667e-02  1.70068027e-06  1.87057243e-06  
1.23280558e-01  8.33333330e-03  1.70068027e-06  1.87167569e-06  
1.23280558e-01  2.50000000e-02  1.70068027e-06  1.87167568e-06  
1.23280558e-01  4.16666667e-02  1.70068027e-06  1.87167566e-06  
1.23382618e-01  8.33333330e-03  1.70068027e-06  1.87271647e-06  
1.23382618e-01  2.50000000e-02  1.70068027e-06  1.87271646e-06  
1.23382620e-01  4.16666667e-02  1.70068027e-06  1.87271646e-06  
1.23484679e-01  8.33333330e-03  1.70068027e-06  1.87369464e-06  
1.23484679e-01  2.50000000e-02  1.70068027e-06  1.87369463e-06  
1.23484679e-01  4.16666667e-02  1.70068027e-06  1.87369462e-06  
