    150    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000   0.000000000000000
      1    0.0000000000    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      2    0.0000000000    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      3    0.0000000000    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      4    0.0001020408    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      5    0.0001020408    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      6    0.0001020408    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      7    0.0002040816    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      8    0.0002040816    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
      9    0.0002040816    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     10    0.0003061224    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     11    0.0003061224    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     12    0.0003061224    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     13    0.0004081633    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     14    0.0004081633    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     15    0.0004081633    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     16    0.0005102041    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     17    0.0005102041    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     18    0.0005102041    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     19    0.0006122449    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     20    0.0006122449    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     21    0.0006122449    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     22    0.0007142857    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     23    0.0007142857    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     24    0.0007142857    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     25    0.0008163265    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     26    0.0008163265    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     27    0.0008163265    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     28    0.0009183673    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     29    0.0009183673    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     30    0.0009183673    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     31    0.0010204082    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     32    0.0010204082    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     33    0.0010204082    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     34    0.0011224490    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     35    0.0011224490    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     36    0.0011224490    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     37    0.0012244898    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     38    0.0012244898    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     39    0.0012244898    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     40    0.0013265306    0.0083333333    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     41    0.0013265306    0.0250000000    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
     42    0.0013265306    0.0416666667    0.0000000000    0.0001020408    0.0166666667    0.0000000000   0.000001700680272
