   1400    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000   0.000000000000000
      1    0.0000000000    0.0000050000    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      2    0.0000000000    0.0007296377    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      3    0.0000000000    0.0014542754    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      4    0.0000000000    0.0021789130    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      5    0.0000000000    0.0029035507    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      6    0.0000000000    0.0036281884    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      7    0.0000000000    0.0043528261    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      8    0.0000000000    0.0050774638    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
      9    0.0000000000    0.0058021014    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     10    0.0000000000    0.0065267391    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     11    0.0000000000    0.0072513768    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     12    0.0000000000    0.0079760145    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     13    0.0000000000    0.0087006522    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     14    0.0000000000    0.0094252899    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     15    0.0000000000    0.0101499275    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     16    0.0000000000    0.0108745652    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     17    0.0000000000    0.0115992029    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     18    0.0000000000    0.0123238406    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     19    0.0000000000    0.0130484783    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     20    0.0000000000    0.0137731159    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     21    0.0000000000    0.0144977536    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     22    0.0000000000    0.0152223913    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     23    0.0000000000    0.0159470290    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     24    0.0000000000    0.0166716667    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     25    0.0000000000    0.0173963043    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     26    0.0000000000    0.0181209420    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     27    0.0000000000    0.0188455797    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     28    0.0000000000    0.0195702174    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     29    0.0000000000    0.0202948551    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     30    0.0000000000    0.0210194928    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     31    0.0000000000    0.0217441304    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     32    0.0000000000    0.0224687681    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     33    0.0000000000    0.0231934058    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     34    0.0000000000    0.0239180435    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     35    0.0000000000    0.0246426812    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     36    0.0000000000    0.0253673188    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     37    0.0000000000    0.0260919565    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     38    0.0000000000    0.0268165942    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     39    0.0000000000    0.0275412319    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     40    0.0000000000    0.0282658696    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     41    0.0000000000    0.0289905072    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     42    0.0000000000    0.0297151449    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     43    0.0000000000    0.0304397826    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     44    0.0000000000    0.0311644203    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     45    0.0000000000    0.0318890580    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     46    0.0000000000    0.0326136957    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     47    0.0000000000    0.0333383333    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     48    0.0000000000    0.0340629710    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     49    0.0000000000    0.0347876087    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     50    0.0000000000    0.0355122464    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     51    0.0000000000    0.0362368841    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     52    0.0000000000    0.0369615217    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     53    0.0000000000    0.0376861594    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     54    0.0000000000    0.0384107971    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     55    0.0000000000    0.0391354348    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     56    0.0000000000    0.0398600725    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     57    0.0000000000    0.0405847101    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     58    0.0000000000    0.0413093478    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     59    0.0000000000    0.0420339855    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     60    0.0000000000    0.0427586232    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     61    0.0000000000    0.0434832609    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     62    0.0000000000    0.0442078986    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     63    0.0000000000    0.0449325362    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     64    0.0000000000    0.0456571739    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     65    0.0000000000    0.0463818116    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     66    0.0000000000    0.0471064493    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     67    0.0000000000    0.0478310870    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     68    0.0000000000    0.0485557246    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     69    0.0000000000    0.0492803623    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     70    0.0000000000    0.0500050000    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
     71    0.0002631579    0.0000050000    0.0000000000    0.0002631579    0.0007246377    0.0000000000   0.000000190694127
