1.22499971e-01  8.33333330e-03  1.70068027e-06  1.78270909e-06  
1.22499971e-01  2.50000000e-02  1.70068027e-06  1.78270909e-06  
1.22499971e-01  4.16666667e-02  1.70068027e-06  1.78270909e-06  
1.22602013e-01  8.33333330e-03  1.70068027e-06  1.78271225e-06  
1.22602013e-01  2.50000000e-02  1.70068027e-06  1.78271225e-06  
1.22602013e-01  4.16666667e-02  1.70068027e-06  1.78271225e-06  
1.22704055e-01  8.33333330e-03  1.70068027e-06  1.78271528e-06  
1.22704055e-01  2.50000000e-02  1.70068027e-06  1.78271528e-06  
1.22704055e-01  4.16666667e-02  1.70068027e-06  1.78271528e-06  
1.22806097e-01  8.33333330e-03  1.70068027e-06  1.78271817e-06  
1.22806097e-01  2.50000000e-02  1.70068027e-06  1.78271817e-06  
1.22806097e-01  4.16666667e-02  1.70068027e-06  1.78271817e-06  
1.22908139e-01  8.33333330e-03  1.70068027e-06  1.78272093e-06  
1.22908139e-01  2.50000000e-02  1.70068027e-06  1.78272093e-06  
1.22908139e-01  4.16666667e-02  1.70068027e-06  1.78272093e-06  
1.23010181e-01  8.33333330e-03  1.70068027e-06  1.78272356e-06  
1.23010181e-01  2.50000000e-02  1.70068027e-06  1.78272356e-06  
1.23010181e-01  4.16666667e-02  1.70068027e-06  1.78272356e-06  
1.23112222e-01  8.33333330e-03  1.70068027e-06  1.78272606e-06  
1.23112222e-01  2.50000000e-02  1.70068027e-06  1.78272606e-06  
1.23112222e-01  4.16666667e-02  1.70068027e-06  1.78272606e-06  
1.23214264e-01  8.33333330e-03  1.70068027e-06  1.78272843e-06  
1.23214264e-01  2.50000000e-02  1.70068027e-06  1.78272843e-06  
1.23214264e-01  4.16666667e-02  1.70068027e-06  1.78272843e-06  
1.23316306e-01  8.33333330e-03  1.70068027e-06  1.78273067e-06  
1.23316306e-01  2.50000000e-02  1.70068027e-06  1.78273067e-06  
1.23316306e-01  4.16666667e-02  1.70068027e-06  1.78273067e-06  
1.23418348e-01  8.33333330e-03  1.70068027e-06  1.78273277e-06  
1.23418348e-01  2.50000000e-02  1.70068027e-06  1.78273277e-06  
