-6.00111544e+03  0.00000000e+00  
  -6.01763212e+03  0.00000000e+00  
  -6.03414879e+03  0.00000000e+00  
  -5.82372391e+03  0.00000000e+00  
  -5.83889322e+03  0.00000000e+00  
  -5.85406253e+03  0.00000000e+00  
  -5.64699261e+03  0.00000000e+00  
  -5.66087069e+03  0.00000000e+00  
  -5.67474877e+03  0.00000000e+00  
  -5.47092154e+03  0.00000000e+00  
  -5.48356453e+03  0.00000000e+00  
  -5.49620753e+03  0.00000000e+00  
  -5.29551053e+03  0.00000000e+00  
  -5.30697458e+03  0.00000000e+00  
  -5.31843863e+03  0.00000000e+00  
  -5.12075992e+03  0.00000000e+00  
  -5.13110117e+03  0.00000000e+00  
  -5.14144241e+03  0.00000000e+00  
  -4.94666955e+03  0.00000000e+00  
  -4.95594412e+03  0.00000000e+00  
  -4.96521870e+03  0.00000000e+00  
  -4.77323940e+03  0.00000000e+00  
  -4.78150345e+03  0.00000000e+00  
  -4.78976751e+03  0.00000000e+00  
  -4.60046949e+03  0.00000000e+00  
  -4.60777916e+03  0.00000000e+00  
  -4.61508883e+03  0.00000000e+00  
  -4.42835981e+03  0.00000000e+00  
  -4.43477123e+03  0.00000000e+00  
  -4.44118265e+03  0.00000000e+00  
  -4.25691019e+03  0.00000000e+00  
  -4.26247951e+03  0.00000000e+00  
  -4.26804883e+03  0.00000000e+00  
  -4.08612098e+03  0.00000000e+00  
  -4.09090433e+03  0.00000000e+00  
  -4.09568768e+03  0.00000000e+00  
  -3.91599199e+03  0.00000000e+00  
  -3.92004551e+03  0.00000000e+00  
  -3.92409905e+03  0.00000000e+00  
  -3.74652323e+03  0.00000000e+00  
  -3.74990307e+03  0.00000000e+00  
  -3.75328292e+03  0.00000000e+00  
  -3.57771470e+03  0.00000000e+00  
  -3.58047701e+03  0.00000000e+00  
  -3.58323931e+03  0.00000000e+00  
  -3.40956641e+03  0.00000000e+00  
  -3.41176731e+03  0.00000000e+00  
  -3.41396821e+03  0.00000000e+00  
  -3.24207818e+03  0.00000000e+00  
  -3.24377382e+03  0.00000000e+00  
  -3.24546945e+03  0.00000000e+00  
  -3.07525035e+03  0.00000000e+00  
  -3.07649686e+03  0.00000000e+00  
  -3.07774337e+03  0.00000000e+00  
  -2.90908275e+03  0.00000000e+00  
  -2.90993628e+03  0.00000000e+00  
  -2.91078980e+03  0.00000000e+00  
  -2.74357538e+03  0.00000000e+00  
  -2.74409206e+03  0.00000000e+00  
  -2.74460874e+03  0.00000000e+00  
  -2.57872824e+03  0.00000000e+00  
  -2.57896422e+03  0.00000000e+00  
  -2.57920020e+03  0.00000000e+00  
  -2.41454133e+03  0.00000000e+00  
  -2.41455275e+03  0.00000000e+00  
  -2.41456416e+03  0.00000000e+00  
  -2.25101450e+03  0.00000000e+00  
  -2.25085749e+03  0.00000000e+00  
