1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  1.65900000e+03  1.65900000e+03  
  
